Month,Total,Skilled,Unskilled,Region_Auckland,Region_Wellington,Region_NorthIslandOth,Region_Canterbury,Region_SouthIslandOth,Accountin_HR_legal_admin,Construction,Education,Healthcare,Hospitality,IT,Manufacturing,Primary,Sales,Other,Occptn_Manager,Occptn_Professionals,Occptn_TechniciansTrades,Occptn_CmmmntyPrsnlSrvcs,Occptn_ClericalAdmin,Occptn_Sales,Occptn_MachineryDrivers,Occptn_Labourers,Skills_HighlySkilled,Skills_Skilled,Skills_Semi_skilled,Skills_LowSkilled,Skills_Unskilled
 Apr 2010,65.63333333333334,67.53333333333332,66.53333333333333,55.23333333333333,61.6,96.8,81.49999999999999,102.16666666666667,44.1,73.66666666666667,110.93333333333332,121.8,93.0,49.6,77.26666666666667,82.33333333333333,78.66666666666667,74.66666666666667,70.26666666666667,66.16666666666667,75.39999999999999,113.56666666666668,48.0,71.66666666666667,89.33333333333333,103.46666666666668,65.73333333333333,71.83333333333333,70.86666666666666,61.0,85.96666666666668
 May 2010,68.26666666666667,71.5,67.0,57.73333333333333,65.2,100.5,81.63333333333333,104.39999999999999,46.06666666666666,76.8,120.46666666666663,125.99999999999999,88.73333333333335,55.03333333333333,78.16666666666667,83.53333333333333,80.43333333333334,75.23333333333333,73.53333333333332,71.53333333333335,77.33333333333333,113.19999999999999,49.03333333333333,72.8,89.76666666666667,98.86666666666667,70.06666666666666,76.10000000000001,72.63333333333334,61.93333333333334,84.63333333333334
 Jun 2010,67.0,71.19999999999999,64.46666666666667,57.333333333333336,64.7,96.56666666666666,80.43333333333334,94.46666666666665,45.73333333333333,75.86666666666667,118.66666666666663,121.06666666666666,81.83333333333334,56.53333333333333,74.46666666666667,82.56666666666666,78.0,73.36666666666667,72.83333333333333,72.03333333333335,76.23333333333333,106.56666666666666,47.73333333333333,70.93333333333334,84.26666666666667,90.80000000000001,70.43333333333332,73.63333333333334,71.83333333333333,59.666666666666664,81.10000000000001
 Jul 2010,69.8,74.46666666666665,66.36666666666667,59.93333333333334,66.53333333333335,101.7,83.5,98.0,47.333333333333336,79.83333333333333,117.59999999999997,122.0,85.03333333333335,62.1,77.36666666666666,88.56666666666666,79.9,78.89999999999999,75.56666666666666,75.56666666666666,80.26666666666667,111.26666666666667,49.5,72.63333333333333,87.56666666666666,89.63333333333334,73.89999999999999,75.2,76.23333333333333,61.166666666666664,84.36666666666667
 Aug 2010,71.2,75.53333333333333,68.63333333333334,60.9,66.13333333333334,104.83333333333333,87.13333333333333,104.0,47.26666666666667,81.86666666666667,105.86666666666663,121.16666666666664,91.2,65.46666666666667,79.13333333333333,101.06666666666666,81.10000000000001,88.7,76.69999999999999,75.56666666666666,83.23333333333333,119.66666666666667,50.46666666666666,73.93333333333334,97.2,95.26666666666667,74.93333333333332,74.76666666666667,79.3,63.23333333333333,87.33333333333333
 Sep 2010,72.63333333333334,76.83333333333333,70.36666666666666,61.26666666666667,66.73333333333333,112.23333333333333,86.73333333333335,111.63333333333333,46.800000000000004,85.13333333333333,104.3,121.63333333333333,100.33333333333333,67.89999999999999,80.66666666666667,110.19999999999999,81.13333333333334,95.13333333333333,78.39999999999999,76.56666666666666,86.56666666666666,126.7,50.03333333333333,74.3,104.46666666666668,103.03333333333335,75.53333333333333,78.86666666666666,80.7,64.8,89.60000000000001
 Oct 2010,73.03333333333335,77.36666666666666,70.76666666666667,60.5,66.10000000000001,116.06666666666666,89.5,117.16666666666667,45.4,86.26666666666667,131.79999999999998,118.96666666666665,108.7,66.86666666666666,81.66666666666667,118.39999999999999,79.26666666666667,93.8,77.3,77.8,87.56666666666666,127.56666666666666,49.23333333333334,72.76666666666667,112.5,113.2666666666667,73.86666666666667,89.33333333333333,79.56666666666666,64.6,92.06666666666666
 Nov 2010,72.60000000000001,77.8,68.93333333333334,60.166666666666664,64.86666666666666,116.66666666666667,88.86666666666667,117.03333333333335,44.56666666666666,86.5,154.0333333333333,113.56666666666665,108.23333333333335,66.10000000000001,83.93333333333334,116.23333333333333,76.53333333333333,89.23333333333333,79.3,78.23333333333333,88.69999999999999,117.86666666666667,48.13333333333333,69.76666666666667,114.33333333333333,112.60000000000001,73.10000000000001,95.63333333333333,78.36666666666667,63.1,89.16666666666667
 Dec 2010,66.10000000000001,71.43333333333332,61.5,54.76666666666667,58.06666666666666,104.96666666666665,82.66666666666667,111.26666666666665,40.26666666666667,80.0,143.0333333333333,103.2333333333333,95.7,61.199999999999996,77.60000000000001,113.0,68.3,78.43333333333334,73.7,71.76666666666667,80.86666666666666,101.60000000000001,43.900000000000006,60.699999999999996,108.06666666666668,100.46666666666668,67.56666666666666,87.60000000000001,69.86666666666666,56.63333333333333,78.43333333333334
 Jan 2011,65.86666666666666,70.5,63.26666666666667,54.699999999999996,58.26666666666667,103.66666666666667,81.89999999999999,111.2,41.16666666666667,80.36666666666666,117.16666666666664,101.86666666666666,96.76666666666667,59.4,78.06666666666666,112.13333333333333,71.33333333333333,79.86666666666667,76.56666666666666,68.16666666666667,83.2,103.7,45.26666666666666,63.46666666666667,105.43333333333334,101.86666666666667,67.53333333333335,80.2,72.7,58.199999999999996,80.76666666666667
